ind,trip,type
28346,1715,3
28346,1716,2
28346,1717,2
28346,1718,3
28346,1719,2
28346,1720,2
51434,1721,1
51434,1722,2
51434,1723,3
51434,1724,2
51434,1725,2
51434,1726,3
51434,1727,2
51434,1728,3
51434,1729,3
51434,1730,3
51434,1731,2
51434,1732,2
51434,1733,2
51434,1734,2
51434,1735,2
51434,1736,2
51434,1737,2
51434,1738,2
51434,1739,2
51434,1740,2
51434,1741,2
51434,1742,3
51434,1743,2
51434,1744,3
51434,1745,3
64691,1746,1
64691,1747,2
64691,1748,3
64691,1749,2
64691,1750,3
64691,1751,2
64691,1237,3
64691,1752,3
64691,1239,3
64691,1753,3
64691,1754,2
64691,1755,2
64691,1756,2
64691,1757,2
64691,1758,2
64691,1241,3
64691,1759,2
64691,1760,3
64691,1761,2
64691,1762,2
64691,1763,2
64691,1764,2
64691,1765,3
64691,1766,2
64691,1767,2
64691,1768,3
64691,1769,2
64691,1770,2
64691,1771,2
64691,1772,2
64691,1773,2
64691,1774,2
64691,1775,2
64691,1776,2
64691,1777,2
64691,1778,2
64691,1779,2
64691,1780,2
64691,1781,2
64691,1782,2
64691,1783,2
64691,1784,2
64691,1785,3
64691,1786,2
64691,1787,3
64691,1788,2
64691,1789,2
64691,1790,3
64691,1791,3
64691,1792,3
64691,1793,3
64691,1794,2
64691,1795,2
64691,1240,3
16003,799,2
16003,1796,3
16003,1236,2
16003,1797,3
16003,1798,3
84585,1799,2
84585,1417,3
84585,1800,3
84585,1801,2
81249,212,2
81249,1802,3
81249,1257,2
81249,1803,3
81249,237,2
81249,1258,2
81249,247,2
81249,1804,3
81249,1259,2
81249,1805,3
61028,563,2
61028,1416,3
61028,1417,3
61028,568,2
12287,1806,2
12287,1266,3
12287,1267,3
12287,1268,3
12287,1269,3
12287,1807,2
12287,1270,3
12287,1808,2
12287,1809,2
12287,1810,2
12287,1811,2
12287,1812,2
79434,1813,2
79434,1814,3
79434,1815,2
79434,1816,3
79434,1817,2
79434,1370,3
79434,1818,2
79434,440,3
79434,1364,3
79434,1819,2
79434,1820,3
87261,1821,2
87261,1822,3
87261,1823,3
87261,1824,3
87261,1825,2
87261,1826,3
48041,306,2
48041,1827,3
48041,1828,3
48041,315,2
48041,1829,3
48041,645,2
48041,305,3
48041,316,2
48041,317,2
48041,1830,2
48041,1831,3
48041,1832,2
48041,1833,2
48041,1834,3
48041,1580,2
48041,1835,3
31892,1836,1
31892,339,2
31892,1837,3
31892,639,2
31892,1581,3
31892,1077,3
31892,338,2
31892,1838,3
31892,1839,2
31892,1840,3
31892,1841,3
31892,1842,2
31892,1843,3
31892,1844,2
31892,1845,3
31892,1846,3
31892,1847,2
31892,1848,3
31892,1849,2
31892,1850,3
31892,358,2
31892,357,2
31892,361,2
31892,1851,2
31892,1852,3
31892,1853,3
31892,364,2
31892,1854,2
31892,373,2
31892,376,2
31892,1855,3
31892,1856,2
31892,1857,3
29814,1858,1
29814,1859,2
29814,1860,3
29814,1861,2
29814,1862,3
29814,1863,3
29814,1864,3
29814,1865,3
29814,1868,2
29814,1869,3
29814,703,2
29814,705,2
29814,1870,2
29814,1871,3
29814,1872,2
29814,1873,3
29814,1874,2
29814,1875,3
29814,1876,3
29814,1877,2
29814,1878,3
29814,1879,3
29814,1880,3
29814,1881,3
14386,1536,2
14386,1882,3
14386,1883,2
14386,1884,3
14386,1885,2
14386,1886,3
14386,1887,2
14386,688,3
14386,1888,2
14386,1409,3
14386,1411,3
14386,1889,3
14386,1890,3
14386,673,3
14386,675,3
14386,1412,3
14386,1540,2
14386,677,3
14386,1542,2
14386,679,3
14386,1891,2
14386,1543,2
14386,1544,2
14386,1545,2
14386,1892,2
14386,1893,2
14386,1894,2
14386,1895,2
14386,1896,2
14386,1897,2
14386,1898,2
14386,695,3
38129,1899,1
38129,1900,2
38129,1901,3
38129,1902,3
38129,1903,3
38129,1904,2
38129,1905,3
38129,1906,2
38129,1907,3
38129,1908,3
38129,1909,3
38129,1910,2
38129,1272,3
38129,1911,2
38129,1913,2
38129,1914,3
38129,1915,2
40117,1919,2
40117,1920,3
40117,1921,2
40117,1922,3
40117,1923,2
40117,1924,3
40117,1925,2
40117,1926,3
40117,1473,2
40117,1927,3
40117,1928,2
40117,1929,3
40117,1930,2
40117,1931,2
40117,1932,3
40117,1933,2
40117,1936,2
40117,1939,2
40117,1940,3
40117,1941,3
40117,1943,2
40117,1944,3
40117,1945,3
91108,389,2
91108,1946,3
91108,1947,3
91108,466,2
91108,1948,3
91108,470,2
91108,1949,3
91108,380,2
91108,1950,3
91108,473,2
91108,1951,3
91108,482,2
33887,732,2
33887,909,3
33887,2390,3
33887,2391,2
33887,932,2
33887,2392,3
33887,2393,2
33887,2394,3
33887,759,2
33887,2395,3
33887,2396,2
33887,5,3
33887,2397,3
33887,357,2
33887,358,2
33887,2398,2
33887,2399,2
33887,2400,2
33887,2401,2
63056,1952,1
63056,1953,1
63056,1960,2
63056,1961,3
63056,1962,3
63056,1963,2
63056,1964,3
63056,1965,3
63056,1966,3
63056,1967,3
63056,1968,2
63056,1969,2
63056,1970,3
63056,1971,3
57079,1972,1
57079,1973,1
57079,1974,2
57079,1975,3
57079,1120,2
57079,289,3
57079,1122,2
57079,1976,3
57079,1170,3
57079,1121,2
57079,1174,3
57079,1175,3
57079,1176,3
57079,650,3
57079,151,3
57079,172,3
57079,157,3
57079,1977,3
57079,601,3
57079,602,3
57079,1978,3
57079,1979,2
57079,1124,2
57079,1980,3
57079,1981,3
57079,1982,3
57079,1983,3
57079,1984,2
57079,1985,3
96243,1986,2
96243,305,3
96243,1987,2
96243,1245,3
96243,1988,2
96243,1989,3
96243,1990,2
96243,1991,3
96243,1992,2
96243,1993,2
96243,1994,2
96243,1995,2
21890,1177,2
21890,2004,3
21890,728,2
10352,2007,1
10352,2008,1
10352,2009,1
10352,2010,1
10352,699,2
10352,1816,3
10352,1536,2
10352,1360,3
10352,1363,3
10352,447,3
10352,1888,2
10352,439,3
10352,440,3
10352,1540,2
10352,1891,2
10352,637,2
10352,1543,2
10352,1544,2
10352,1545,2
10352,2011,2
10352,2012,3
10352,2013,3
10352,2014,3
10352,2015,3
10352,1897,2
10352,1896,2
17349,2016,1
17349,1593,2
17349,2017,3
61665,2018,1
61665,2019,2
61665,2020,3
61665,2021,2
61665,2022,3
61665,2023,2
61665,2024,3
61665,2025,2
61665,2026,3
61665,2027,3
61665,1880,3
61665,2028,3
61665,1317,2
61665,2029,2
61665,2030,3
61665,1315,2
61665,2031,3
61665,2032,2
61665,2033,2
61665,2034,2
61665,2035,3
84679,2036,1
27399,2037,1
27399,2038,1
27399,486,2
27399,2039,3
27399,696,2
27399,1874,2
27399,1276,3
27399,2040,2
6021,2041,1
6021,845,2
6021,2042,3
6021,843,2
6021,2043,3
6021,2044,3
6021,1614,3
6021,1615,3
6021,2045,3
6021,2046,3
6021,1412,3
6021,850,2
6021,851,2
6021,2047,3
6021,2048,3
6021,2049,3
6021,2050,3
6021,1565,2
6021,856,2
6021,487,2
6021,2051,3
6021,2052,3
6021,2053,3
6021,860,2
6021,861,2
6021,862,2
6021,863,2
6021,2054,3
6021,2055,3
6021,866,2
6021,867,2
6021,868,2
6021,869,2
6021,2058,2
6021,2059,2
6021,2060,2
6021,2061,2
6021,2062,3
6021,2063,3
6021,2064,3
6021,2065,3
6021,2066,3
23241,2067,1
23241,2068,2
23241,793,3
23241,2069,2
23241,353,3
23241,2070,2
23241,753,3
23241,359,3
23241,2071,2
23241,2072,2
23241,2073,2
23241,749,3
23241,2074,2
23241,751,3
23241,2075,2
23241,758,3
23241,2076,2
23241,760,3
23241,2077,2
23241,762,3
23241,2078,2
23241,764,3
23241,765,3
23241,766,3
23241,767,3
23241,2079,3
23241,769,3
23241,771,3
23241,772,3
23241,773,3
23241,774,3
23241,775,3
23241,2080,3
23241,2082,2
23241,2083,2
23241,779,3
23241,2084,2
23241,2085,2
23241,2086,2
23241,2089,2
23241,2090,3
23241,2091,2
34888,486,2
34888,2092,3
34888,2093,2
34888,2045,3
34888,1889,3
34888,1890,3
34888,1874,2
34888,2046,3
34888,1409,3
34888,696,2
34888,1614,3
34888,1615,3
34888,1412,3
34888,488,2
34888,2094,3
34888,2095,2
34888,706,2
34888,2096,3
34888,708,2
34888,1411,3
34888,2097,2
44494,2098,2
44494,1827,3
44494,2099,2
44494,1829,3
44494,2100,2
44494,2101,3
44494,2102,2
44494,2103,2
44494,2104,2
44494,2105,3
44494,2106,2
44494,2107,3
44494,2108,2
44494,2109,2
44494,2110,2
44494,305,3
44494,2111,2
44494,2112,2
44494,2113,2
44494,2114,2
44494,2115,2
44494,2116,2
44494,1828,3
44494,2117,2
44494,2118,2
44494,2119,3
44494,2120,2
44494,2121,3
44494,2122,2
44494,2123,2
44494,2124,3
44494,2125,2
44494,2126,3
44494,2127,2
44494,2128,2
68680,2129,1
88782,1359,2
88782,1230,3
88782,1361,2
88782,1274,3
88782,1357,2
88782,1276,3
88782,2130,3
88782,2131,3
88782,1365,2
88782,2132,3
88782,1299,2
88782,1300,2
88782,1301,3
88782,1302,2
88782,1371,2
88782,1368,2
88782,1283,3
88782,1372,2
88782,1373,2
88782,2133,3
88782,2134,2
88782,1573,3
88782,2135,2
88782,1289,3
88782,2136,2
88782,1291,3
88782,1355,2
88782,2137,3
88782,2138,2
88782,2139,3
88782,2140,3
88782,1303,2
88782,1378,2
88782,1298,3
88782,1214,2
88782,1304,2
88782,2141,3
88782,2142,3
88782,2143,2
88782,2144,2
88782,2145,2
88782,2146,3
88782,2147,3
88782,2148,2
72234,2149,2
72234,2150,3
72234,2151,2
72234,2152,3
72234,1155,2
72234,2153,3
67188,667,2
67188,2154,3
67188,666,2
67188,2155,3
67188,2156,3
67188,2157,3
67188,672,2
67188,670,2
67188,2158,3
67188,2159,3
67188,2160,3
67188,2161,2
67188,2162,2
33190,2163,2
33190,2164,3
33190,2165,3
33190,2166,2
46542,2167,2
46542,2168,3
46542,2169,2
46542,500,3
46542,2170,2
46542,502,3
46542,503,3
46542,2171,2
46542,2172,2
46542,496,3
46542,497,3
46542,2173,2
46542,2174,3
22736,2175,1
22736,521,2
22736,1329,3
22736,2176,2
22736,2177,3
22736,522,2
22736,2178,3
22736,1495,2
22736,2179,3
22736,524,2
22736,525,2
22736,526,2
22736,527,2
22736,2180,2
22736,2181,3
22736,2182,2
22736,2183,3
22736,2184,2
22736,1339,3
22736,2185,3
22736,2187,2
22736,2188,2
22736,2190,2
22736,2192,2
28901,2194,1
28901,486,2
28901,1565,3
28901,2195,3
28901,1872,2
28901,2196,3
28901,2197,3
28901,2198,3
28901,2199,3
28901,2200,3
28901,2201,3
28901,2202,3
28901,2203,3
28901,2206,2
28901,746,3
28901,2207,3
28901,2208,2
28901,749,3
28901,2209,2
28901,751,3
28901,698,2
28901,753,3
28901,700,2
28901,755,3
28901,703,2
28901,2211,3
28901,705,2
28901,707,2
28901,2212,3
28901,708,2
28901,760,3
28901,2213,2
28901,762,3
28901,706,2
28901,764,3
28901,765,3
28901,766,3
28901,767,3
28901,709,2
28901,769,3
28901,710,2
28901,771,3
28901,772,3
28901,773,3
28901,774,3
28901,775,3
28901,711,2
28901,2214,3
28901,2216,2
28901,2217,3
28901,2218,3
28901,2220,2
28901,2221,2
28901,2097,2
28901,2223,2
28901,2224,3
28901,2225,3
28901,2226,3
28901,2229,2
28901,2230,2
75694,2231,2
75694,2232,3
75694,418,3
75694,2233,3
75694,2234,2
75694,2235,3
75694,2236,2
75694,2237,2
75694,2238,2
75694,2239,2
75694,2240,2
75694,427,3
75694,2241,2
75694,2242,2
75694,2243,2
75694,2244,2
75694,2245,2
75694,2246,2
75694,2247,2
75694,1721,3
84057,2248,1
66970,2249,1
66970,2250,2
66970,2251,3
88882,2252,2
88882,2253,3
88882,2254,2
88882,2255,2
50155,2256,2
50155,2257,3
50155,2258,2
50155,2259,3
50155,2260,3
50155,2261,2
50155,2262,3
20725,2263,1
20725,2264,1
20725,2265,1
20725,2266,1
20725,2267,2
20725,2268,3
20725,1376,2
20725,2272,3
20725,2273,2
20725,2274,2
71115,2275,1
71115,398,2
71115,664,3
71115,665,3
71115,401,2
71115,1645,3
71115,400,2
71115,2276,2
71115,2277,3
71115,411,2
71115,2278,3
71115,413,2
71115,2279,3
71115,410,2
71115,2280,2
71115,2281,3
71115,2282,2
71115,2283,3
71115,2284,3
71115,81,2
71115,668,3
71115,669,3
71115,85,2
73939,99,2
73939,2285,3
73939,2286,2
73939,2287,3
73939,101,2
73939,2288,3
73939,2289,2
73939,1432,3
73939,2290,3
73939,1970,2
73939,2291,3
73939,2292,3
73939,2293,2
73939,2294,3
73939,1971,2
73939,1975,2
73939,2295,2
97114,2296,1
97114,2297,1
97114,2298,1
9913,1017,1
9913,802,2
9913,2308,3
9913,359,3
9913,804,2
9913,2309,2
9913,749,3
9913,2310,2
9913,751,3
9913,2311,2
9913,755,3
9913,831,2
9913,758,3
9913,836,2
9913,760,3
9913,837,2
9913,762,3
9913,2312,2
9913,764,3
9913,765,3
9913,766,3
9913,767,3
9913,2079,3
9913,769,3
9913,2313,2
9913,771,3
9913,772,3
9913,773,3
9913,774,3
9913,775,3
9913,2314,3
9913,2315,2
9913,2316,3
9913,2317,2
9913,731,3
9913,2318,2
9913,1023,2
9913,779,3
9913,1028,2
9913,782,3
9913,1020,2
9913,2320,2
9913,2321,2
9913,1033,2
9913,1034,2
9913,1032,2
9913,2323,2
9913,793,3
9913,2325,2
9913,2326,2
15399,1883,2
15399,2094,3
15399,1888,2
15399,1614,3
15399,2327,3
15399,1615,3
15399,2328,3
15399,1885,2
15399,2329,3
15399,2330,3
15399,2045,3
15399,1887,2
15399,2096,3
15399,1412,3
15399,1536,2
15399,2331,3
15399,1540,2
15399,2046,3
15399,1542,2
15399,2332,3
15399,1891,2
15399,1543,2
15399,1544,2
15399,1545,2
15399,2333,2
15399,2334,2
15399,2335,2
15399,2336,2
15399,2337,2
15399,2338,2
15399,2339,2
15399,2340,3
19824,575,2
19824,2341,3
19824,683,3
34468,1606,1
34468,1620,1
34468,1616,2
34468,4123,3
34468,1618,2
34468,4124,3
34468,487,3
34468,132,2
34468,4125,3
34468,882,3
34468,133,2
34468,1624,2
21421,518,2
21421,2342,3
21421,2343,3
21421,521,2
21421,524,2
21421,525,2
21421,2180,2
21421,2344,3
21421,2345,3
68390,2352,1
1480,2353,1
1480,2287,1
1480,2354,1
1480,851,2
1480,2355,3
1480,1562,2
1480,2356,3
1480,856,2
1480,2357,3
1480,2290,3
1480,860,2
1480,861,2
1480,1573,2
1480,2358,3
1480,2359,3
1480,1287,2
1480,2360,3
1480,2361,3
1480,862,2
1480,1575,2
1480,2362,3
1480,866,2
1480,2363,2
1480,2364,3
1480,1075,2
1480,867,2
1480,850,2
1480,2365,2
1480,2366,3
1480,1083,2
1480,1878,2
1480,2367,3
1480,1585,2
1480,2368,3
1480,1084,2
1480,1593,2
1480,2369,3
1480,1085,2
1480,841,2
1480,2370,3
1480,1086,2
1480,868,2
1480,2294,3
1480,869,2
1480,1599,2
1480,1603,2
1480,2371,3
1480,1605,2
1480,2372,3
1480,2373,2
1480,2374,3
1480,2375,2
1480,2376,3
1480,2377,3
1480,2378,3
35662,2379,2
35662,2380,3
17278,2381,1
92582,473,2
92582,2382,3
92582,380,2
92582,2383,3
92582,482,2
92582,2384,3
92582,389,2
92582,2385,3
92582,2386,3
92582,470,2
92582,395,2
92582,2387,3
92582,2388,2
92582,2389,2
33641,732,2
33641,909,3
33641,2390,3
33641,2391,2
33641,932,2
33641,2392,3
33641,2393,2
33641,2394,3
33641,759,2
33641,2395,3
33641,2396,2
33641,5,3
33641,2397,3
33641,357,2
33641,358,2
33641,2398,2
33641,2399,2
33641,2400,2
33641,2401,2
23110,2402,1
23110,2403,1
23110,2404,1
23110,701,2
23110,1573,3
23110,1478,2
23110,2405,3
23110,2406,3
23110,2407,2
74383,2412,2
74383,2413,3
74383,2414,3
74383,2415,3
74383,2416,2
74383,2417,3
74383,2418,2
74383,2421,2
41958,2422,1
41958,995,2
41958,2423,3
41958,996,2
41958,2424,3
41958,2425,3
41958,2426,3
41958,2427,3
41958,2428,2
41958,2429,2
41958,2430,2
41958,2431,2
41958,2432,3
41958,2433,2
41958,346,3
41958,2434,2
41958,2435,3
41958,992,2
41958,2436,2
41958,2437,2
41958,2438,2
41958,2439,2
41958,2440,2
41958,2441,2
81461,1244,2
81461,2442,3
81461,2443,3
81461,2444,3
76882,2445,2
76882,2446,3
76882,2447,2
76882,2448,3
76882,2449,3
76882,499,2
76882,2450,3
76882,2451,2
76882,2452,2
76882,2453,2
76882,2242,2
76882,2454,2
76882,2244,2
76882,2455,2
76882,1205,3
76882,2231,2
76882,2456,2
76882,2457,2
93207,2458,2
93207,2459,3
93207,2460,3
93207,2461,2
93207,1969,3
93207,1206,2
93207,1353,3
93207,863,3
93207,1005,2
93207,2462,3
93207,2463,3
93207,2464,3
93207,2465,2
14549,2466,2
14549,2467,3
14549,1012,2
14549,2468,3
14549,2469,2
14549,2470,3
14549,2471,3
14549,2472,3
14549,2312,2
14549,2473,3
14549,836,2
14549,2474,3
14549,2475,3
14549,1614,3
14549,1615,3
14549,1412,3
42957,2476,2
42957,2477,3
42957,2478,2
42957,2479,3
42957,2480,2
42957,2481,3
42957,1328,3
42957,2482,2
42957,1444,3
42957,2483,2
42957,2484,3
42957,2485,2
42957,2486,2
42957,2487,3
42957,2488,2
42957,2489,3
42957,2490,2
42957,2491,2
42957,1331,3
42957,2407,2
42957,2492,2
42957,2493,2
42957,1931,2
42957,2494,3
42957,2495,2
42957,1333,3
42957,1334,3
42957,1335,3
42957,1925,2
42957,2496,3
42957,1928,2
42957,1337,3
42957,2497,2
42957,1339,3
42957,1930,2
42957,2498,2
42957,2499,2
42957,1327,3
42957,2500,2
42957,2501,2
42957,2502,2
42957,2503,3
627,2504,1
627,2505,1
627,2506,1
627,2507,2
627,339,3
627,358,3
627,2508,2
627,2509,2
627,2510,3
627,1483,2
627,2511,3
627,2512,2
627,1540,3
627,2513,2
627,979,3
627,2514,2
627,996,3
627,1543,3
627,1544,3
627,1545,3
627,2515,3
627,2516,3
627,1891,3
627,2517,2
627,2518,3
627,2519,2
627,2520,3
627,2521,3
627,2522,3
627,2523,3
627,1806,2
627,1665,3
627,1807,2
627,2524,2
627,2525,3
627,1413,3
627,2526,2
627,2527,3
627,1490,2
627,1930,3
627,2528,2
627,2529,3
627,2530,2
627,2531,3
627,2532,2
627,2533,3
627,2534,2
627,932,3
49937,2535,1
49937,2536,1
49937,2537,1
4654,266,1
4654,275,1
4654,264,2
4654,2538,3
4654,1920,2
4654,2539,3
4654,268,2
4654,850,2
4654,2540,3
4654,851,2
4654,2541,3
4654,904,2
4654,2542,3
4654,856,2
4654,2544,3
4654,271,2
4654,247,3
4654,860,2
4654,909,2
4654,2545,3
4654,861,2
4654,1573,2
4654,2546,3
4654,866,2
4654,913,2
4654,101,3
4654,914,2
4654,2547,3
4654,1075,2
4654,2549,3
4654,867,2
4654,1597,2
4654,1091,2
4654,868,2
4654,869,2
4654,870,2
4654,2551,2
4654,871,2
4654,1725,3
4654,2554,2
72695,2555,2
72695,571,3
72695,2556,2
72695,220,3
72695,221,3
72695,2560,2
72695,2566,2
72695,101,2
72695,248,3
72695,2289,2
78021,167,2
78021,2275,3
78021,169,2
78021,173,2
78021,531,3
78021,171,2
78021,668,3
78021,669,3
78021,179,2
78021,178,2
78021,183,2
78021,182,2
78021,664,3
78021,665,3
78021,2579,2
78021,1652,2
78021,2580,2
78021,2581,2
78021,1645,3
78021,2582,2
78021,2583,3
78021,1653,2
78021,2584,2
78021,2277,3
78021,2585,2
78021,2586,2
78021,1654,2
78021,2587,2
78021,2588,2
78021,2589,2
19208,2590,2
19208,2591,3
77542,110,2
77542,2592,3
77542,2593,3
54292,1834,1
54292,2594,2
54292,2101,3
54292,2595,2
54292,1827,3
54292,2596,2
54292,1829,3
54292,2597,2
54292,2598,3
54292,2599,2
54292,1991,3
54292,2600,2
54292,2601,2
54292,2602,2
54292,2603,3
54292,2604,2
54292,2605,2
54292,2606,3
54292,2607,2
54292,2608,2
54292,2609,2
54292,1835,3
67221,667,2
67221,2610,3
67221,666,2
67221,2611,3
67221,2612,3
67221,2613,3
67221,2614,3
67221,59,3
67221,2615,3
67221,2616,3
67221,672,2
67221,2617,2
67221,670,2
67221,2618,3
67221,2619,3
67221,2620,3
67221,2161,2
67221,2162,2
67221,2621,2
67221,2622,3
77518,2623,2
77518,2624,3
77518,261,2
77518,2625,3
77518,2626,2
77518,189,3
77518,2630,2
77518,262,2
77518,2637,2
77518,263,2
77518,2644,2
77518,2645,2
77518,2646,2
77518,1208,3
77518,414,2
77518,2649,3
77518,2650,3
77518,2651,2
77518,915,2
77518,2652,3
77518,165,2
77518,2653,3
77518,2654,2
77518,2655,3
77518,2656,2
77518,2657,2
77518,2658,3
77518,2659,3
70670,2660,2
70670,1645,3
70670,2661,2
70670,2583,3
70670,2662,2
70670,533,3
70670,534,3
70670,2663,2
70670,1647,3
70670,2667,2
70670,531,3
70670,2668,2
70670,2669,3
70670,2670,3
70670,2671,2
70670,2672,2
37196,1611,2
37196,2673,3
37196,2674,3
37196,116,2
37196,2675,3
37196,2676,2
37196,2677,3
37196,2678,2
37196,2679,3
37196,2680,2
37196,273,3
37196,280,3
37196,2681,2
37196,2682,3
37196,2683,3
37196,2684,3
37196,2685,2
37196,123,2
37196,2686,3
37196,2687,2
37196,2688,3
37196,133,2
37196,2689,2
37196,2690,3
37196,134,2
37196,2691,2
37196,2692,3
37196,2693,2
37196,2694,2
37196,2695,2
36277,2698,2
36277,2699,3
36277,2681,2
36277,2700,3
36277,2701,3
36277,127,2
36277,2704,3
36277,2208,2
36277,2705,3
36277,118,2
36277,2706,3
36277,2707,2
36277,2708,2
36277,2709,3
36277,2710,2
36277,2711,3
36277,2712,3
36277,2713,2
93492,2714,2
93492,2715,3
93492,2716,2
93492,2717,3
93492,2718,2
93492,2719,3
93492,2720,2
93492,2721,3
93492,2722,2
31972,1849,1
31972,332,2
31972,2723,3
31972,2724,3
31972,2725,3
31972,2726,3
31972,918,3
31972,338,2
31972,339,2
31972,2727,3
31972,2728,3
31972,2729,3
31972,994,2
31972,2730,3
31972,2731,3
31972,344,2
31972,2732,3
31972,346,2
31972,2733,3
31972,2734,3
31972,2735,3
31972,350,2
31972,2736,3
31972,2737,3
31972,353,2
31972,2738,3
31972,355,2
31972,2739,3
31972,357,2
31972,358,2
31972,359,2
31972,2740,3
31972,361,2
31972,362,2
31972,2741,3
31972,364,2
31972,2742,3
31972,2743,3
31972,366,2
31972,2744,3
31972,2745,3
31972,370,2
31972,2746,3
31972,372,2
31972,373,2
31972,374,2
31972,375,2
31972,376,2
31972,2747,3
36098,2748,2
36098,2749,3
36098,1870,2
36098,2750,3
36098,1874,2
36098,2751,3
36098,2208,2
36098,2752,3
51390,2753,1
51390,2754,1
51390,2755,2
51390,2756,3
51390,2757,2
51390,2758,3
51390,2759,2
51390,2760,3
51390,2761,2
51390,2762,3
51390,2763,2
51390,2646,3
51390,2764,2
51390,2765,2
51390,2766,2
51390,2767,2
51390,2768,2
51390,2769,2
51390,2770,2
51390,2771,2
51390,2772,2
51390,2773,2
51390,2774,2
51390,2775,2
51390,2776,2
51390,2777,3
51390,2778,2
51390,2779,3
51390,2780,2
51390,2066,2
51390,2455,3
51390,2781,2
51390,2782,2
51390,2783,2
51390,2784,2
51390,2785,2
51390,2786,2
51390,2787,2
51390,2788,2
7576,2789,1
91176,1676,2
91176,2790,3
91176,1679,2
91176,2791,3
91176,1682,2
91176,911,3
91176,1684,2
91176,1686,2
91176,1690,2
91176,2792,3
91176,2793,3
91176,2794,2
91176,1948,3
91176,1693,2
91176,1214,2
91176,1304,2
77427,257,2
77427,2795,3
77427,2650,3
77427,259,2
77427,2797,3
77427,2655,3
77427,345,2
77427,2777,2
77427,1208,3
77427,255,2
77427,2625,3
48557,2799,2
48557,2800,3
48557,2801,2
48557,2791,3
48557,2802,2
48557,2803,3
48557,2804,3
51782,2806,1
51782,2807,1
51782,2808,1
51782,2809,1
51782,2810,2
51782,2811,3
51782,2812,3
51782,2813,3
51782,2814,3
51782,2815,2
51782,2816,3
51782,2817,2
51782,2818,3
51782,2819,3
51782,2820,3
51782,2821,3
51782,2822,3
51782,2823,3
51782,2824,3
51782,2825,3
51782,774,3
51782,775,3
51782,2827,2
51782,2828,2
51782,2829,3
51782,2830,3
51782,2832,2
51782,2833,2
51782,2835,2
51782,2836,2
51782,2838,2
51782,353,3
51782,2839,2
51782,2840,2
51782,359,3
51782,2753,2
51782,2842,3
51782,2754,2
51782,2843,2
51782,2844,3
51782,2763,2
51782,2845,3
51782,2846,2
51782,2770,2
51782,2847,2
51782,2848,3
51782,2849,3
51782,2850,2
51782,2851,2
51782,2852,2
51782,2853,2
51782,2855,2
51782,2856,3
51782,2857,2
51782,2858,3
51782,2859,3
51782,2860,2
51782,2198,3
51782,2861,3
51782,2226,3
51782,2862,3
51782,2863,3
51782,2864,3
51782,2865,3
51782,2866,3
51782,2869,3
51782,2870,3
51782,2871,3
57836,2872,1
57836,194,2
57836,2873,3
57836,2874,2
57836,2039,3
25237,2811,2
25237,2875,3
25237,289,2
25237,1797,3
25237,291,2
25237,2876,3
25237,296,2
25237,2877,3
25237,295,2
25237,2878,3
25237,298,2
25237,2879,3
25237,300,2
25237,299,2
25237,2880,2
25237,2881,2
25237,2882,3
25237,2883,2
25237,2884,3
25237,287,2
75097,257,2
75097,2885,3
75097,2412,2
75097,2886,3
75097,2887,3
75097,2888,2
75097,2889,3
75097,2149,2
75097,2890,3
75097,2891,2
75097,2892,3
75097,2418,2
75097,2893,2
75097,1836,3
75097,2894,2
75097,2895,3
75097,2896,2
75097,2421,2
75097,1155,2
75097,1596,3
75097,2897,2
75097,2777,2
75097,2898,3
75097,2899,2
75097,2900,3
83819,2901,1
83819,2902,1
83819,2906,2
83819,2907,3
83819,2914,2
83819,2915,3
83819,2917,3
83819,747,3
83819,2918,2
83819,2919,3
59696,2920,1
59696,2921,1
59696,1726,2
59696,1109,3
59696,1120,3
59696,1123,3
59696,2922,2
59696,988,3
59696,2923,2
59696,2924,3
59696,2926,3
59696,2927,2
59696,2928,3
59696,2929,3
59696,2930,3
12230,1451,2
12230,2938,3
12230,831,2
12230,2939,3
12230,2940,3
12230,2941,3
12230,2942,3
12230,836,2
12230,2943,3
35429,2960,2
35429,2961,3
35429,486,2
35429,2789,3
35429,696,2
56507,671,1
56507,2962,2
56507,2278,3
56507,2963,2
56507,2279,3
56507,2964,2
56507,533,3
56507,2965,2
56507,2966,3
56507,534,3
56507,2967,2
56507,2968,3
56507,2969,3
56507,2970,2
12132,797,2
12132,2971,3
12132,799,2
12132,2972,3
12132,2973,2
12132,2974,3
12132,2975,3
12132,2976,3
12132,2977,3
71002,2979,2
71002,509,3
71002,2980,2
71002,511,3
71002,2981,2
71002,502,3
71002,503,3
71002,2982,2
71002,514,3
71002,2983,2
71002,494,3
71002,2984,2
71002,496,3
71002,497,3
71002,2985,2
71002,2986,2
71002,500,3
71002,2987,2
71002,2988,2
71002,491,3
71002,2989,2
71002,2990,2
92015,2991,1
92015,2714,2
92015,2992,3
92015,2993,2
92015,2994,3
92015,2995,3
92015,2996,3
92015,2997,3
92015,2998,3
92015,2718,2
92015,2999,3
92015,3000,3
92015,3001,3
92015,3002,3
92015,3003,3
92015,3004,3
92015,2720,2
92015,3005,3
92015,1824,3
24822,3006,1
24822,1827,1
24822,3007,2
24822,2101,3
24822,650,2
24822,305,3
24822,1133,2
24822,3008,3
24822,1134,2
24822,1135,2
24822,57,2
24822,3009,3
24822,3010,2
24822,2603,3
